id	English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	phrase
12519	tariff	1	0	1	0	0	1	0	0	0	0	A new tariff on imported olive oil has raised prices at our favorite little specialty store by nearly thirty percent.
12520	tarnish	0	0	1	0	0	1	0	1	0	0	Silver jewelry will tarnish over time, which is apparently normal and actually fairly easy to polish back to bright.
12521	tarry	0	0	0	0	0	1	0	0	0	0	Don't tarry on the way home — dinner is almost ready and the kids are getting genuinely impatient about food.
12525	task	0	0	0	0	0	0	1	0	0	0	One task I actually enjoy is the weekly grocery shopping, which my husband genuinely cannot understand at all.
12528	tasteful	0	0	0	0	0	0	1	0	0	0	Her tasteful new kitchen renovation somehow made the whole house feel about twice as large as it actually is.
12529	tasteless	0	0	1	0	0	1	0	0	0	0	The decaf coffee at the office is honestly tasteless, which is honestly why nobody ever actually takes it anymore.
12531	tasty	0	0	0	0	0	0	1	0	0	0	What a tasty little sandwich from the new deli on the corner, even though it cost about twice what I expected.
12534	taught	0	0	0	0	0	0	0	0	0	1	My grandfather taught me to properly check the oil before any road trip, which has genuinely saved me twice.
12535	taunt	1	0	0	1	0	1	0	1	0	0	Don't taunt the dog through the fence — he is actually a really friendly old guy when you meet him properly.
12538	tawny	0	0	1	0	0	0	0	0	0	0	A tawny owl has made its home in the old oak out front, which we only noticed at sunset last Tuesday.
12539	tax	0	0	0	0	0	1	0	1	0	0	My property tax bill arrived this morning and now I feel genuinely sick about the rest of my weekend plans.
12543	teach	0	0	0	0	1	0	1	0	1	1	Let me teach you my grandmother's trick for perfect rice, which has honestly never actually failed me even once.
12544	teacher	0	0	0	0	0	0	1	0	0	1	My favorite teacher from elementary school still sends me a handwritten birthday card every single year without fail.
12546	team	0	0	0	0	0	0	0	0	0	1	A great team can survive really almost any difficult project, as I learned during my first corporate job out of college.
12547	tearful	0	0	1	1	0	0	0	1	0	0	A tearful goodbye at the train station turned into a complete sobbing mess in about three short minutes.
12548	tease	1	1	0	0	0	1	0	1	0	0	Don't tease your little brother about the missing front tooth — he is actually really proud of that particular thing.
12550	teasing	1	0	0	1	0	1	0	0	0	0	A little gentle teasing between the cousins has always been how our family actually shows real affection for each other.
12555	technology	0	0	0	0	0	0	1	0	0	0	New technology at the library now lets you actually check out a book without even speaking to any actual person.
12557	tedious	0	0	0	0	0	1	0	0	0	0	A tedious afternoon of paperwork finally ended right when my favorite coworker brought coffee for the entire office.
12558	tedium	0	0	0	0	0	1	0	0	0	0	The tedium of the long commute is why I have started listening to audiobooks during even the shortest of my drives.
12559	teeming	0	0	1	0	0	0	0	0	0	0	The garden pond was teeming with frogs this spring, which my nephew found absolutely delightful every visit.
12560	teens	0	0	0	0	0	1	1	0	0	0	Our teens have somehow taken over every single couch in the house this summer, leaving almost no seating for us.
12575	temperance	0	0	0	0	0	0	1	0	0	0	A little more temperance with the afternoon cookies would probably do honestly wonders for my regular evening energy levels.
12576	temperate	0	0	0	0	0	0	0	0	0	1	Our temperate climate means about two real snowstorms a year, which honestly suits me perfectly at this point.
12578	tempered	0	0	0	0	0	0	1	0	0	0	A well-tempered chocolate at a good shop has a satisfying snap that cheap chocolate honestly will never quite match.
12579	tempest	1	1	0	1	0	1	0	1	1	0	A sudden tempest in the afternoon knocked down three of my tomato plants, which I had been carefully growing all summer.
12585	temptation	0	0	0	0	0	1	0	0	0	0	The temptation of a warm pastry from the little bakery on my route has cost me more mornings than I care to admit.
12588	tenable	0	0	0	0	0	0	1	0	0	0	Her position on the issue is no longer really tenable, which everyone at the meeting could clearly see right away.
12589	tenacious	0	0	0	0	0	0	1	0	0	0	A tenacious little weed in my vegetable bed has honestly outlasted three separate attempts to actually dig it out.
12590	tenacity	0	0	0	0	0	0	1	0	0	0	Her tenacity in finishing the novel despite three major life events is frankly more than I could ever imagine myself doing.
12591	tenancy	0	0	0	0	0	0	1	0	0	0	Our tenancy at the rental apartment lasted nearly five years before we finally got the chance to buy a house.
12592	tenant	0	0	0	0	0	0	1	0	0	0	Our new tenant is a quiet retired librarian who brings us muffins on Sundays, which has been a genuine delight.
12594	tender	0	0	0	0	1	0	1	0	0	1	A tender moment between my grandparents at their anniversary still makes me tear up a little whenever I actually think about it.
12595	tenderness	0	0	0	0	1	0	1	0	0	0	A quiet tenderness in the way my father speaks about his own grandmother always surprises me at every single family dinner.
12598	tenement	0	0	0	0	0	1	0	0	0	0	The old tenement building on the corner was renovated into actually really nice apartments last year.
12605	tension	1	0	0	0	0	0	0	0	0	0	A nagging tension in my shoulders after the long drive finally eased up once I actually got home to stretch.
12615	terminal	0	0	0	1	0	1	0	1	0	0	The airport terminal was packed during the holiday weekend, which made even a simple coffee run genuinely challenging.
12616	terminate	0	0	0	0	0	0	0	1	0	0	I had to terminate the call after five full minutes of hold music that honestly seemed to be on endless repeat.
12617	termination	0	0	0	0	0	1	0	1	0	0	Contract termination after only two short months was a real shock to the whole team, who had been making great progress.
12619	termite	0	0	1	0	0	1	0	0	0	0	A termite inspection on our old house finally happened last month, and thankfully nothing serious came up in the report.
12625	terrible	1	0	1	1	0	1	0	1	0	0	What a terrible week — my car broke down, my phone died, and my favorite bakery is apparently closed for renovations.
12626	terribly	0	0	0	0	0	0	0	1	0	0	I am terribly sorry about forgetting your birthday again this year — it will absolutely not happen next year.
12628	terrific	0	0	0	0	0	0	0	1	0	0	What a terrific surprise to see you at the grocery store on a normally very boring Tuesday afternoon.
12631	terror	0	0	0	1	0	1	0	0	0	0	Pure terror filled my chest for about thirty seconds when I thought I had actually lost my wallet on the bus.
12632	terrorism	1	0	1	1	0	1	0	1	0	0	Discussions about terrorism at the dinner party quickly gave way to much lighter topics, which was actually a relief.
12633	terrorist	1	0	1	1	0	1	0	1	1	0	A self-proclaimed food terrorist at work has apparently started rating every single one of our office lunches with brutal honesty.
12634	terrorize	1	0	0	1	0	1	0	1	0	0	Our neighborhood crows somehow manage to terrorize the much larger hawks that occasionally visit our backyard oak tree.
12638	testament	0	1	0	0	0	0	0	0	0	1	A real testament to my grandmother's good cooking is that her recipes still feed about twenty of us every Christmas.
12641	testimony	0	0	0	0	0	0	0	0	0	1	Her testimony at the local hearing actually managed to change how the town council handled the whole park issue.
12642	tetanus	0	0	1	0	0	1	0	0	0	0	A tetanus shot after the rusty nail incident last weekend was honestly less painful than I had actually feared.
12643	tether	0	0	0	0	0	1	0	0	0	0	The tether on the old dog's leash finally broke after about ten years of daily walks to the neighborhood park.
12651	thankful	0	0	0	0	1	0	1	0	0	0	I am thankful for everyday things like a quiet morning and a cup of coffee that is still actually hot.
12652	thanksgiving	0	0	0	0	1	0	1	0	0	0	Our thanksgiving dinner last year ended with all three kids asleep on the living room couch before the dessert course.
12657	theft	1	0	1	1	0	1	0	1	0	0	A bike theft from our front porch was honestly the most dramatic thing to happen on our street all summer.
12658	theism	0	0	1	0	0	1	0	0	0	0	Debates about theism in our book club usually last about three minutes before someone suggests we actually return to the novel.
12662	theocratic	1	0	0	1	0	1	0	1	0	1	Old theocratic systems in history show up in way more novels than I had actually realized when I started reading them.
12664	theological	0	0	0	0	0	0	0	0	0	1	Her theological questions at dinner last Sunday nearly derailed the whole meal, though I found them absolutely fascinating myself.
12665	theology	0	1	0	0	0	0	0	0	0	0	Her minor in theology surprised me, since she has rarely mentioned religion in any of our past conversations.
12666	theorem	0	0	0	0	0	0	0	0	0	1	My nephew memorized the Pythagorean theorem last week and now quizzes everyone at every single family dinner.
12667	theoretical	0	0	0	0	0	0	1	0	0	0	That was a theoretical question, not an actual plan — I am not really moving to rural Portugal next year.
12668	theory	0	1	0	0	0	0	0	0	0	1	My theory about the missing cookies involves my husband and a late-night kitchen visit he absolutely denies.
12669	therapeutic	0	0	0	0	1	0	1	0	0	1	A therapeutic walk through the local park has replaced about half of my previously scheduled complaining sessions.
12670	therapeutics	0	0	0	0	0	0	1	0	0	0	New therapeutics for migraine have honestly transformed my aunt's life over just the past couple of years.
12675	thermocouple	0	1	0	0	0	0	0	0	0	0	A broken thermocouple in the old oven explained why nothing had baked properly for nearly three weeks straight.
12677	thermometer	0	0	0	0	0	0	0	0	0	1	Our kitchen thermometer finally died last Tuesday, which explains some of the recent holiday cooking disasters.
12686	thief	1	0	1	1	0	1	0	1	1	0	A tiny thief named my cat stole exactly one green bean off my plate while I was looking at my phone.
12691	thinker	0	0	0	0	0	0	1	0	0	0	My nephew is a real thinker, which means he asks about three impossible questions at every single bedtime.
12694	thirst	0	1	0	0	0	0	0	1	1	0	An unquenchable thirst after the long hike sent me to the nearest gas station for two full bottles of water.
12695	thirsty	0	0	0	0	0	1	0	0	0	0	I was incredibly thirsty after that long afternoon in the garden, even though I had apparently drunk an entire bottle of water.
12697	thirteenth	0	0	0	1	0	0	0	0	0	0	My thirteenth attempt at sourdough finally produced something I would genuinely serve to another actual human being.
12701	thorn	0	0	0	0	0	1	0	0	0	0	A single rose thorn on the stem went right through my garden glove this morning during weeding.
12702	thorny	0	0	0	1	0	1	0	0	0	0	That is a thorny question for a first dinner party — maybe we should actually start with something lighter.
12703	thoroughbred	0	0	0	0	0	0	1	0	0	0	Our dog is not exactly a thoroughbred, but she has the patient personality of a much more expensive breed.
12705	thought	0	1	0	0	0	0	0	0	0	0	A single thought kept me up all night, which is annoyingly the pattern for the entire past week now.
12706	thoughtful	0	0	0	0	0	0	1	0	0	1	What a thoughtful gift from my coworker — a plant for my desk I had actually mentioned wanting last month.
12707	thoughtfulness	0	0	0	0	0	0	1	0	0	0	Her thoughtfulness during my difficult week genuinely made me remember why this particular friendship has lasted so long.
12708	thoughtless	1	0	1	0	0	1	0	0	0	0	A thoughtless comment at dinner last night really bothered my sister, though the speaker had clearly not actually meant any harm.
12711	thrash	1	0	1	1	0	1	0	1	0	0	Don't thrash around in the shallow end of the pool — the kids are trying to practice their swimming right there.
12713	threat	1	0	0	1	0	1	0	0	0	0	The threat of rain all afternoon finally pushed me to cancel the outdoor gathering I had been planning.
12714	threaten	1	1	0	1	0	1	0	0	0	0	Storm clouds threaten to ruin our entire weekend plans, though the forecast keeps changing every couple of hours.
12715	threatening	1	0	1	1	0	1	0	0	0	0	Threatening weather finally arrived just as we had actually sat down to eat our picnic by the little lake.
12717	thresh	1	0	0	1	0	1	0	1	0	0	Old wheat used to thresh on the big stone floor, which the country museum still shows on their yearly summer demonstration day.
12720	thrift	0	0	1	0	0	0	1	0	0	1	A little thrift at the weekly grocery store has added up to enough savings for an actual real weekend getaway.
12722	thrill	0	1	0	1	1	0	1	0	1	0	The thrill of finding the perfect used book at a tiny bookstore is something I will absolutely never get tired of.
12723	thrilling	0	1	0	0	1	0	1	0	1	0	A thrilling finish to the local baseball game had the entire stadium genuinely on its feet for the last ten minutes.
12724	thriving	0	1	0	0	1	0	1	0	0	0	My basil plants are absolutely thriving this year, which is genuinely the first time this has ever happened in my gardening life.
12726	throb	0	0	0	1	0	1	0	1	0	0	My head started to throb during the very loud concert, so I quietly stepped out for some fresh outside air.
12728	throne	0	0	0	0	0	0	1	0	0	1	My cat has claimed the armchair as her personal throne, and nobody in this house is really allowed to sit there anymore.
12730	throttle	1	0	0	0	0	1	0	0	0	0	Ease off the throttle a little — this is a residential street, not the actual highway you usually drive on.
12735	thug	1	0	1	1	0	1	0	0	0	0	My cat acts like a total thug whenever he encounters a neighborhood bird, though he has never actually caught one.
12737	thump	1	0	0	0	0	1	0	0	0	0	A loud thump from upstairs told me the kids had either dropped a book or finally tried to climb the old bunk beds.
12738	thumping	0	0	0	1	0	0	0	0	0	0	A thumping rhythm from the neighbor's speakers finally forced me to knock on their door at almost midnight.
12741	thundering	1	0	0	1	0	1	0	0	0	0	A thundering herd of children came barreling down the stairs exactly when I had almost finished my afternoon reading.
12743	thwart	0	0	0	0	0	1	0	0	1	0	My little plans to nap were thwarted by the sudden appearance of four of my kids' neighborhood friends at the front door.
12749	tickle	0	1	0	0	1	0	1	0	1	1	A quick tickle from my grandmother on the back of her tiniest grandchild set off a full five minutes of genuine real laughter.
12757	tiff	1	0	0	0	0	1	0	0	0	0	A tiff with my older brother over the last piece of pizza ended about as quickly as it actually started.
12759	tighten	1	0	0	0	0	0	0	0	0	0	Let me tighten the loose handle on the kitchen cabinet before it actually falls off during the next dinner party.
12764	tiling	0	0	0	0	0	0	1	0	0	0	New tiling in the old bathroom took the weekend crew about four straight days to finish the whole job.
12773	time	0	1	0	0	0	0	0	0	0	0	Time with my grandmother is really the most valuable thing I have been able to plan into my whole week.
12775	timely	0	0	0	0	0	0	1	0	0	0	A timely coffee delivery from my coworker saved what was otherwise shaping up to be a pretty rough Thursday afternoon.
12777	timid	0	0	0	1	0	1	0	1	0	0	Our new cat is still timid around strangers, though she has finally started sitting on my lap during quiet evenings.
12778	timidity	0	1	0	1	0	1	0	0	0	0	A little timidity about trying new hobbies is honestly normal, though it did cost me a few years of possible pottery classes.
12788	tinsel	0	0	0	0	1	0	1	0	0	0	Old tinsel from my grandmother's Christmas tree still somehow shows up around the house well into actual springtime, every year.
12792	tipsy	0	0	0	0	0	1	0	0	0	0	I was a little tipsy after the second glass of wine at the dinner party and genuinely sang too much on the way home.
12793	tirade	1	0	1	0	0	1	0	0	0	0	Her short tirade about the traffic finally ended when we pulled into a completely empty parking spot at the grocery store.
12795	tired	0	0	0	0	0	1	0	0	0	0	I am tired of searching for a decent parking spot during my usual weekend errand runs downtown.
12796	tiredness	0	0	0	0	0	1	0	0	0	0	A creeping tiredness crept into my afternoon even though I had genuinely slept a full nine hours the night before.
12797	tiresome	0	0	0	0	0	1	0	0	0	0	What a tiresome meeting — it ran nearly an hour over the schedule and still accomplished almost none of the actual agenda.
12799	tit	0	0	0	0	0	1	0	0	0	0	A tit bird at the feeder this morning finally convinced me that the new seed mix was actually working after all.
12802	title	0	0	0	0	0	0	1	0	0	1	The title of the novel is honestly longer than most of its actual chapters, which is a little pretentious.
12806	toad	0	0	1	0	0	1	0	0	0	0	A garden toad in the flowerbed sent my nephew into about twenty minutes of absolutely genuine joyful excitement.
12807	toast	0	0	0	0	1	0	1	0	0	0	Let us raise a toast to the happy couple — thirty years of marriage deserves at least one genuinely good speech.
12808	tobacco	0	0	0	0	0	1	0	0	0	0	My grandfather's old tobacco pipe still sits on his desk, even though he quit smoking in about 1987.
12815	toilet	0	0	1	0	0	1	0	0	0	0	Our old toilet finally gave out this morning, which is the third plumbing disaster for this month alone.
12816	toils	0	0	0	0	0	1	0	0	0	0	She toils over her backyard garden every afternoon and has somehow managed to grow actual peppers in my climate.
12819	tolerant	0	0	0	0	0	0	1	0	0	0	My mother-in-law is surprisingly tolerant of our dog, even though she has claimed to be allergic to dogs for decades.
12820	tolerate	1	0	0	0	0	1	0	1	0	0	I cannot tolerate the new background music at my favorite café, which has genuinely changed my whole morning routine.
12821	toleration	0	0	0	0	0	0	1	0	0	0	A little more toleration for slower drivers on the highway would honestly fix about half of the traffic problems I see daily.
12824	tomb	0	0	0	0	0	0	0	1	0	0	An old family tomb at the cemetery near my grandparents' house has stones dating back to the 1840s, apparently.
12827	tomorrow	0	1	0	0	0	0	0	0	0	0	Tomorrow I am finally going to actually organize the closet I have been ignoring for honestly close to a full year.
12838	toothache	0	0	0	1	0	1	0	0	0	0	A toothache on Sunday night turned into a real problem that finally sent me to an emergency dentist Monday morning.
12841	top	0	1	0	0	0	0	1	0	0	1	A view from the top of the old hill behind the house is honestly worth every single one of those three hundred steps.
12848	topple	0	0	0	0	0	0	0	0	1	0	Stack of books on my nightstand looks about one nudge away from finally toppling directly onto the floor.
12851	torment	1	0	0	1	0	1	0	1	0	0	Mild torment from my older sister during every single family meal is honestly a family tradition at this point.
12852	torn	0	0	0	0	0	1	0	0	0	0	I was torn between going to the concert and finally getting a real, full night of sleep in my own bed.
12853	tornado	0	0	0	1	0	0	0	0	0	0	A tornado warning sent everyone at the county fair into the one little community building near the entrance.
12854	torpedo	1	0	0	0	0	1	0	0	0	0	A single missed detail could torpedo the whole proposal, which is exactly why I keep asking for a third careful review.
12855	torrent	0	0	0	1	0	0	0	0	0	0	A sudden torrent of rain flooded the parking lot in almost exactly thirty minutes last Tuesday afternoon.
12856	torrid	0	0	0	0	0	1	0	0	0	0	A torrid August afternoon kept me inside with the window air conditioner and a long novel for actually most of the day.
12859	tort	0	0	0	0	0	1	0	0	0	0	A simple tort claim from a slip and fall case ended up taking almost two full years to work through the local courts.
12860	tortious	1	0	1	0	0	1	0	0	0	0	Tortious interference is one of those legal phrases I had genuinely never heard before the neighbor dispute last summer.
12863	torture	1	1	1	1	0	1	0	1	0	0	Waiting for the slow internet to buffer is basically torture during any real-time video call with my family members.
12871	touched	0	0	0	0	0	1	0	0	0	0	I was deeply touched by the handwritten birthday card from the quiet neighbor down the block last Tuesday.
12873	touchy	1	0	0	0	0	1	0	1	0	0	Don't bring up salary at the dinner — that is still a fairly touchy subject among certain older members of the family.
12874	tough	0	0	0	0	0	1	0	1	0	0	That was a tough week at work, but honestly the weekend turned out to be exactly what I actually needed.
12875	toughness	1	0	0	1	0	0	1	0	0	1	Her mental toughness during the long recovery genuinely impressed every single one of her doctors and nurses alike.
12884	tower	0	0	0	0	0	0	1	0	0	0	An old water tower on the edge of town has been my landmark for almost every road trip back home.
12885	towering	0	1	0	1	0	0	1	0	0	0	A towering stack of laundry in the corner of the bedroom has finally convinced me to actually do it tonight.
12888	toxic	0	0	1	0	0	1	0	0	0	0	A toxic plant in the backyard turned out to be oleander, which my dog has thankfully completely ignored so far.
12890	toxin	0	0	0	1	0	1	0	0	0	0	A single toxin from the spoiled leftovers kept me home sick for almost three full days last week.
12896	track	0	1	0	0	0	0	0	0	0	0	Let me track our family expenses this month — I have a feeling we are spending more on coffee than I thought.
12897	tract	0	0	0	1	0	0	0	0	0	0	A tract of land behind the old school has slowly turned into a lovely little community garden since last spring.
12901	trade	0	0	0	0	0	0	0	0	0	1	I would gladly trade my morning commute for almost anything else that does not involve sitting in traffic for an hour.
12906	traditional	0	0	0	0	0	0	1	0	0	0	A traditional Sunday dinner at my grandmother's still happens every single week, even though most of us live nearby now.
12908	tragedy	0	0	0	1	0	1	0	1	0	0	It would be a tragedy to let this beautiful weather go to waste — let us actually take the dogs to the park.
12909	tragic	0	0	0	0	0	1	0	0	0	0	A tragic ending to the old movie still makes me cry every single time I watch it with my sister.
12913	trainer	0	0	0	0	0	0	0	0	0	1	My new personal trainer at the corner gym is honestly kinder than I actually expected her to be at first.
12916	traitor	1	0	1	1	0	1	0	1	0	0	I felt like a traitor for missing my best friend's birthday party, even though I had a genuinely valid excuse.
12919	tramp	0	0	1	1	0	1	0	1	0	0	A long country tramp through the autumn fields last Saturday genuinely was the best exercise I have had in weeks.
12921	trance	0	0	0	0	0	1	0	0	0	0	I fell into a kind of trance watching the slow river water from the old footbridge for nearly an hour.
12922	tranquil	0	0	0	0	1	0	1	0	0	0	A tranquil morning at the lake before anyone else had arrived felt like a rare honest luxury this summer.
12923	tranquility	0	0	0	0	1	0	1	0	0	1	Real tranquility for me involves an empty house, a good book, and a cup of tea that is somehow still actually hot.
12925	transaction	0	0	0	0	0	0	0	0	0	1	A simple transaction at the old corner store turned into a thirty-minute chat with the owner about his grandchildren.
12927	transcendence	0	1	0	0	1	0	1	0	1	1	A moment of transcendence at the lake this morning came from nothing more than the perfect quality of the early light.
12929	transcendental	0	0	0	0	0	0	1	0	0	0	Her transcendental meditation practice has apparently replaced her morning coffee, which I genuinely cannot imagine ever doing myself.
12932	transcript	0	0	0	0	0	0	0	0	0	1	A transcript of the old interview turned up in my grandmother's things last month and made us all laugh for an hour.
12941	transgression	0	0	0	0	0	1	0	0	0	0	One transgression at the office holiday party was immediately forgiven the next Monday morning at the team meeting.
12945	transitional	0	1	0	0	0	0	0	0	0	0	A transitional period between jobs honestly feels more stressful than either of the actual jobs, in my personal experience.
12949	translation	0	0	0	0	0	0	0	0	0	1	The new translation of the old novel finally captures the humor I had somehow completely missed in the older English version.
12967	trappings	0	0	0	0	0	1	0	0	0	0	All the trappings of a big corporate job never quite replaced the simple satisfaction of my old bakery counter work.
12968	traps	0	0	0	0	0	1	0	0	0	0	Our humane traps for the attic mice finally worked last week, much to the genuine relief of absolutely everyone here.
12969	trash	0	0	1	0	0	1	0	1	0	0	The trash truck comes at about six in the morning, which means I am always just a little late with the bins.
12970	trashy	0	0	1	0	0	1	0	0	0	0	A trashy novel on a rainy Sunday afternoon is honestly one of my favorite guilty pleasures in the whole world.
12971	traumatic	1	0	0	1	0	1	0	1	0	0	A mildly traumatic experience with a loose tooth at the dentist has kept my nephew away from the chair for almost a year.
12972	travail	0	0	0	0	0	1	0	0	0	0	The long travail of moving across the country finally ended when I unpacked the very last single box this Sunday.
12975	traveling	0	0	0	0	0	0	1	0	0	0	Traveling with a young child is an entirely different experience than the relaxed vacations I used to actually take alone.
12977	travesty	0	0	1	1	0	1	0	1	0	0	That movie adaptation was an actual travesty compared to the wonderful original novel I had read the previous year.
12981	treacherous	1	0	1	1	0	1	0	0	0	0	Treacherous ice on the back steps after the overnight freeze nearly sent me sliding into the empty birdbath this morning.
12982	treachery	1	0	0	1	0	1	0	1	1	0	Pure treachery from my own cat involved jumping on my keyboard during the most important work video call of the week.
12984	treadmill	0	1	0	0	0	0	0	0	0	0	My old treadmill has mostly become an expensive place to hang my weekend laundry in the back corner of the bedroom.
12985	treason	1	0	1	1	0	1	0	0	1	0	Mild treason in our household involves drinking the last of the orange juice without actually replacing the empty carton.
12986	treasure	0	1	0	0	1	0	1	0	0	1	A real treasure from my grandmother's house was the box of handwritten recipe cards I only discovered last year.
12987	treasurer	0	0	0	0	0	0	0	0	0	1	Our book club treasurer somehow keeps a perfect record of every single dollar we have contributed over the years.
12989	treat	1	1	1	1	1	1	1	1	1	1	A treat from the bakery on my way home always turns even the most exhausting workday into something better.
12994	tree	1	1	1	0	1	0	1	0	1	1	The old oak tree in our front yard has probably seen about a century's worth of neighborhood children growing up around it.
12998	trembling	0	0	0	1	0	1	0	0	0	0	My hands were still trembling an hour after the unexpected phone call about the accident on the highway.
13000	tremendously	0	0	0	0	0	0	1	0	0	0	I enjoyed the community fair tremendously, even though I only actually stayed for about an hour at the very end.
13001	tremor	1	1	0	1	0	1	0	1	0	0	An earthquake tremor this morning knocked exactly one magnet off the fridge and absolutely nothing else at all.
13003	trend	0	0	0	0	0	0	1	0	0	0	A new trend in our country town is apparently backyard chickens, which three different neighbors have started raising this year.
13005	trendy	0	0	0	0	0	0	1	0	0	0	A trendy new café opened downtown last weekend and is honestly already full from the moment it opens until closing.
13006	trepidation	0	1	0	1	0	1	0	0	1	0	A little trepidation about the first day of the new job faded within roughly an hour of actually meeting the team.
13007	trespass	1	0	0	0	0	1	0	0	0	0	I do not want to trespass on your quiet afternoon, but I really need to borrow a couple of fresh eggs.
13011	tribe	0	0	0	0	0	0	0	0	0	1	My whole tribe of cousins descended on my grandmother's house for the long weekend, which she absolutely loved every minute of.
13012	tribulation	0	0	0	1	0	1	0	1	0	0	A tribulation at the airport ended up being the funniest story from the whole vacation once we finally got home.
13013	tribunal	0	1	1	1	0	1	0	0	0	1	A tribunal of grandparents in my family decides every holiday menu, which absolutely no one would ever dare to challenge.
13014	tribune	0	0	0	0	0	0	0	0	0	1	Our local tribune newspaper has survived longer than any of the digital startups that tried to replace it over the decade.
13015	tributary	0	1	0	0	0	0	1	0	0	0	A tributary of the main river runs right through the back of my grandmother's old farm property.
13016	tribute	0	0	0	0	0	0	1	0	0	0	A quiet tribute to my grandfather at his memorial involved his own hand-carved chess set placed on the old family table.
13017	trick	0	0	0	0	0	1	0	0	1	0	My grandmother's trick for really fluffy pancakes involves letting the batter rest for at least ten full minutes before cooking.
13018	trickery	1	0	1	1	0	1	0	1	1	0	The magician's trickery at the neighborhood party had the kids completely genuinely amazed for almost a full hour.
13023	trifle	0	0	0	0	0	1	0	0	0	0	A trifle for dessert at the holiday dinner was honestly the best thing my grandmother has made in years.
13024	trig	0	0	0	0	0	0	1	0	0	0	Old high school trig class is honestly the last math class I ever really actually enjoyed, which surprised everyone who knew me.
13034	trip	0	0	0	0	0	0	0	0	1	0	Our road trip last weekend ended with four flat tires between three different cars, which was genuinely a new record.
13040	tripping	1	0	0	0	0	1	0	1	0	0	I kept tripping over the cat's toys this morning, which were apparently all carefully placed directly in my morning path.
13043	triumph	0	1	0	0	1	0	1	0	0	0	Her triumph at the science fair came after three entire weeks of staying up late building her actual volcano.
13044	triumphant	0	1	0	0	1	0	1	0	0	1	A triumphant finish to the community race left my niece beaming for absolutely the entire rest of the afternoon.
13045	troll	1	0	0	1	0	1	0	0	0	0	An online troll tried to start an argument in the local community group, but honestly most people just ignored him.
13051	trophy	0	1	0	0	1	0	1	0	1	1	A trophy from the neighborhood pie contest still sits on my kitchen shelf, right next to my grandmother's recipe book.
13054	troublesome	1	0	0	1	0	1	0	0	0	0	A troublesome leak under the kitchen sink finally got fixed this week after about two months of slowly getting worse.
13060	truce	0	0	0	0	1	0	1	0	0	1	A temporary truce in the old family argument about the Thanksgiving menu lasted exactly until dessert was actually being served.
13061	truck	0	0	0	0	0	0	0	0	0	1	The moving truck arrived two hours late, which meant the whole day's careful plan was basically already ruined at the start.
13062	true	0	0	0	0	1	0	1	0	0	1	A true friend is someone who will help you move a heavy couch without ever actually complaining about it even once.
13064	trump	0	0	0	0	0	0	0	0	1	0	Her last card was a trump, which completely ended the game before anyone else even had a real chance to react.
13065	trumpet	0	0	0	0	0	1	0	0	0	0	My nephew's first trumpet practice sessions are an experience the whole neighborhood has apparently become collectively part of this summer.
13071	truss	0	0	0	0	0	0	0	0	0	1	The old roof truss in the barn is honestly more solid than anything I have seen in any modern new construction.
13072	trust	0	0	0	0	0	0	0	0	0	1	I trust my cat about as far as I can actually throw her, especially when there is any kind of fresh chicken around.
13073	trustee	0	0	0	0	0	0	0	0	0	1	A new trustee for the family fund was elected at the annual meeting, which honestly went much faster than expected.
13074	trusty	0	0	0	0	0	0	1	0	0	0	My trusty old rain jacket has survived nearly twenty years of actual weather without ever once really failing me outside.
13075	truth	0	0	0	0	0	0	1	0	0	1	The truth is that I really prefer a quiet night at home over even the best restaurant dinner in town.
13076	truthful	0	0	0	0	0	0	0	0	0	1	A truthful answer to that question would probably hurt her feelings, so I went with something honestly a bit vaguer.
13077	truthfulness	0	0	0	0	0	0	1	0	0	1	Her truthfulness about her real feelings was both refreshing and honestly slightly uncomfortable during the evening dinner party.
13089	tumble	0	0	0	0	0	1	0	0	0	0	A tumble off the low porch step was enough to properly scare me, though I was thankfully not actually injured.
13091	tumor	0	0	0	1	0	1	0	0	0	0	A benign tumor on my cat was successfully removed last spring, which was honestly a huge relief to everyone in the family.
13092	tumour	0	0	0	1	0	1	0	1	0	0	A benign tumour on my neighbor's dog was found early enough that the vet was not particularly worried at all.
13093	tumult	1	0	0	1	0	1	0	0	1	0	A tumult in the kitchen turned out to be my kids unsuccessfully trying to bake cookies completely on their own.
13094	tumultuous	1	0	0	1	0	1	0	0	0	0	A tumultuous first week at the new job settled into a much calmer routine by the very beginning of the second week.
13105	turbulence	1	0	0	1	0	1	0	0	0	0	Unexpected turbulence on the short flight home made me genuinely wish I had skipped the second glass of airport coffee.
13106	turbulent	0	0	0	1	0	1	0	0	0	0	A turbulent month at work finally gave way to a quiet weekend where I actually finished reading an entire novel.
13109	turmoil	1	0	0	1	0	1	0	1	0	0	A brief turmoil at the family dinner over the seating chart was resolved by the simple suggestion of a second kids' table.
13118	tussle	1	0	0	0	0	0	0	0	0	0	A minor tussle between the two neighborhood dogs ended as soon as one of them actually spotted a squirrel nearby.
13119	tutelage	0	0	0	0	0	0	1	0	0	1	Under my grandmother's tutelage, I finally learned to make a pie crust that does not look embarrassing on the table.
